Date,Vendor,Pro,Site,BSC,Cell,TRX,SDCCH,TCH,Trafic offer,SD Attempt,SD Cong,SCR,SD Suc,SD Drop,SDR,TCH Attempt,TCH Succ,TCH Cong,TCR,TASR,CSSR,Call Suc,Call Drop,CDR,HO Attempt,HO Suc,HOSR,HI Attempt,HI Suc,HISR,Erlang peak,Erlang HR,TU (non HR),% Traffic HR
10/03/2014,Huawei,NAM,NAM035,BCNA02,NAM0352,2,24,11,6.615,5029,0,0,5030,9,0.18,503,502,0,0,99.8,99.62,502,1,0.2,1044,1038,99.43,1089,1054,96.79,10.91,10.1,164.87,92.62
10/03/2014,Huawei,NAM,NAM035,BCNA02,NAM0353,2,32,10,5.842,866,0,0,866,0,0,250,249,0,0,99.6,99.6,249,1,0.4,268,266,99.25,260,259,99.62,3.13,0.21,53.51,6.81
10/03/2014,Huawei,NAM,NAM036,BCNA02,NAM0361,4,56,23,16.63,1660,0,0,1660,3,0.18,221,221,0,0,100,99.82,221,0,0,243,241,99.18,245,243,99.18,3.94,0,23.71,0
10/03/2014,Huawei,NAM,NAM036,BCNA02,NAM0362,4,56,23,16.63,6192,0,0,6192,6,0.1,939,938,0,0,99.89,99.8,938,0,0,1029,1005,97.67,978,969,99.08,15.22,14.54,91.51,95.54
10/03/2014,Huawei,NAM,NAM036,BCNA02,NAM0363,2,24,11,6.615,1284,0,0,1284,1,0.08,279,279,0,0,100,99.92,279,0,0,337,335,99.41,321,319,99.38,3.81,0.15,57.54,3.94
10/03/2014,Huawei,NAM,NAM037,BCNA02,NAM0371,4,56,23,16.63,5438,0,0,5438,5,0.09,1547,1547,0,0,100,99.91,1547,1,0.06,888,885,99.66,881,879,99.77,24.8,22.99,149.15,92.7
10/03/2014,Huawei,NAM,NAM037,BCNA02,NAM0372,4,56,23,16.63,3244,0,0,3244,5,0.15,763,762,0,0,99.87,99.72,762,1,0.13,845,844,99.88,798,793,99.37,13.74,7.75,82.61,56.41
10/03/2014,Huawei,NAM,NAM037,BCNA02,NAM0373,6,88,35,27.34,7566,0,0,7566,5,0.07,1638,1634,0,0,99.76,99.69,1634,2,0.12,1565,1557,99.49,1576,1573,99.81,25.95,19.64,94.9,75.71
10/03/2014,Huawei,NAM,NAM039,BCNA02,NAM0391,3,40,17,11.49,2671,0,0,2671,2,0.07,1139,1139,0,0,100,99.93,1139,2,0.18,851,850,99.88,877,873,99.54,17.12,16.96,149,99.05
10/03/2014,Huawei,NAM,NAM039,BCNA02,NAM0392,4,56,23,16.63,4804,0,0,4804,7,0.15,2040,2038,0,0,99.9,99.76,2038,0,0,1089,1083,99.45,1075,1068,99.35,29.18,29,175.47,99.38
10/03/2014,Huawei,NAM,NAM039,BCNA02,NAM0393,3,40,17,11.49,1282,0,0,1282,0,0,502,501,0,0,99.8,99.8,501,0,0,385,385,100,396,392,98.99,7.01,0.54,60.98,7.69
10/03/2014,Huawei,NAM,NAM040,BCNA02,NAM0401,2,24,11,6.615,2736,0,0,2739,4,0.15,454,454,0,0,100,99.85,454,1,0.22,411,409,99.51,372,368,98.92,5.95,4.51,90.01,75.68
10/03/2014,Huawei,NAM,NAM040,BCNA02,NAM0402,2,24,11,6.615,769,0,0,769,0,0,206,206,0,0,100,100,206,1,0.49,207,197,95.17,167,166,99.4,2.41,0.01,36.37,0.62
10/03/2014,Huawei,NAM,NAM040,BCNA02,NAM0403,2,24,11,6.615,259,0,0,259,1,0.39,108,108,0,0,100,99.61,108,0,0,49,49,100,43,43,100,1.41,0,21.27,0.07
10/03/2014,Huawei,NAM,NAM041,BCNA02,NAM0411,2,24,11,6.615,1098,0,0,1098,2,0.18,391,390,0,0,99.74,99.56,390,0,0,412,412,100,426,422,99.06,6.5,6.46,98.26,99.35
10/03/2014,Huawei,NAM,NAM041,BCNA02,NAM0412,3,40,17,11.49,3444,0,0,3444,0,0,1477,1476,0,0,99.93,99.93,1476,1,0.07,1378,1374,99.71,1309,1308,99.92,21.21,21.16,184.61,99.76
10/03/2014,Huawei,NAM,NAM041,BCNA02,NAM0413,3,40,17,11.49,1041,0,0,1041,0,0,399,399,0,0,100,100,399,0,0,495,492,99.39,512,509,99.41,7.28,0.42,63.32,5.76
10/03/2014,Huawei,NAM,NAM042,BCNA02,NAM0421,4,56,23,16.63,2283,0,0,2283,3,0.13,715,712,0,0,99.58,99.45,712,1,0.14,954,947,99.27,994,986,99.2,16.72,16.72,100.51,100
10/03/2014,Huawei,NAM,NAM042,BCNA02,NAM0422,2,24,11,6.615,698,0,0,699,0,0,231,231,0,0,100,100,231,0,0,215,215,100,215,213,99.07,3.95,0.45,59.67,11.4
10/03/2014,Huawei,NAM,NAM042,BCNA02,NAM0423,4,56,23,16.63,1902,0,0,1902,0,0,593,591,0,0,99.66,99.66,591,0,0,877,870,99.2,880,876,99.55,11.93,10.76,71.73,90.18
10/03/2014,Huawei,NAM,NAM043,BCNA02,NAM0431,2,24,11,6.615,978,0,0,978,1,0.1,334,334,0,0,100,99.9,334,0,0,407,407,100,380,380,100,5.89,5.83,89.07,98.91
10/03/2014,Huawei,NAM,NAM043,BCNA02,NAM0432,2,24,11,6.615,2837,0,0,2837,4,0.14,799,798,0,0,99.87,99.73,798,0,0,1196,1173,98.08,1273,1265,99.37,15.15,15.12,229.02,99.83
10/03/2014,Huawei,NAM,NAM043,BCNA02,NAM0433,2,24,11,6.615,1318,0,0,1318,0,0,478,478,0,0,100,100,478,1,0.21,474,474,100,517,511,98.84,10.9,10.89,164.82,99.92
10/03/2014,Huawei,NAM,NAM044,BCNA02,NAM0441,3,40,17,11.49,2011,0,0,2011,0,0,611,611,0,0,100,100,611,0,0,722,718,99.45,682,679,99.56,11.91,11.84,103.66,99.43
10/03/2014,Huawei,NAM,NAM044,BCNA02,NAM0442,4,56,23,16.63,2067,0,0,2067,2,0.1,803,803,0,0,100,99.9,803,0,0,717,710,99.02,691,689,99.71,11.98,1.94,72.06,16.17
10/03/2014,Huawei,NAM,NAM044,BCNA02,NAM0443,4,56,23,16.63,2528,0,0,2529,1,0.04,974,974,0,0,100,99.96,974,1,0.1,850,847,99.65,788,788,100,14.15,9.06,85.11,63.99
10/03/2014,Huawei,NAM,NAM045,BCNA02,NAM0451,4,56,23,16.63,3262,0,0,3262,4,0.12,1107,1102,0,0,99.55,99.43,1102,5,0.45,817,812,99.39,877,872,99.43,19.46,17.56,116.99,90.27
10/03/2014,Huawei,NAM,NAM045,BCNA02,NAM0452,2,24,11,6.615,780,0,0,780,0,0,209,208,0,0,99.52,99.52,208,2,0.96,438,435,99.32,438,432,98.63,4.72,3.78,71.43,79.92
10/03/2014,Huawei,NAM,NAM045,BCNA02,NAM0453,5,72,29,21.93,5451,0,0,5451,6,0.11,1275,1272,0,0,99.76,99.65,1272,2,0.16,1256,1242,98.89,1267,1257,99.21,21.82,18.58,99.49,85.15
10/03/2014,Huawei,NAM,NAM046,BCNA02,NAM0461,4,56,23,16.63,2233,0,0,2233,5,0.22,796,796,0,0,100,99.78,796,2,0.25,1352,1347,99.63,1397,1393,99.71,16.76,15.52,100.79,92.6
10/03/2014,Huawei,NAM,NAM046,BCNA02,NAM0462,3,40,17,11.49,3351,0,0,3351,7,0.21,1216,1215,0,0,99.92,99.71,1215,2,0.16,1972,1961,99.44,1793,1786,99.61,18.95,17.96,164.89,94.81
10/03/2014,Huawei,NAM,NAM046,BCNA02,NAM0463,2,24,11,6.615,854,0,0,854,0,0,302,302,0,0,100,100,302,0,0,499,496,99.4,495,486,98.18,4.86,4.36,73.48,89.8
10/03/2014,Huawei,NAM,NAM047,BCNA02,NAM0471,6,88,35,27.34,2726,0,0,2727,7,0.26,978,977,0,0,99.9,99.64,977,2,0.2,886,871,98.31,877,872,99.43,14.59,0.23,53.36,1.55
10/03/2014,Huawei,NAM,NAM047,BCNA02,NAM0472,3,40,17,11.49,4076,0,0,4076,10,0.25,1520,1520,0,0,100,99.75,1520,2,0.13,701,699,99.71,800,798,99.75,24.99,24.81,217.52,99.25
10/03/2014,Huawei,NAM,NAM047,BCNA02,NAM0473,4,56,23,16.63,1914,0,0,1914,3,0.16,655,655,0,0,100,99.84,655,0,0,796,760,95.48,786,786,100,11.14,1.38,66.99,12.35
10/03/2014,Huawei,NAM,NAM049,BCNA02,NAM0491,4,56,23,16.63,5806,8,0.14,5798,7,0.12,1789,1784,0,0,99.72,99.6,1784,11,0.62,1587,1544,97.29,1532,1523,99.41,31,30.99,186.43,99.94
10/03/2014,Huawei,NAM,NAM049,BCNA02,NAM0492,6,88,35,27.34,10150,0,0,10150,12,0.12,3688,3685,0,0,99.92,99.8,3685,6,0.16,1479,1469,99.32,1355,1350,99.63,52.6,52.22,192.39,99.29
10/03/2014,Huawei,NAM,NAM049,BCNA02,NAM0493,3,40,17,11.49,1774,0,0,1774,0,0,536,535,0,0,99.81,99.81,535,0,0,960,950,98.96,963,960,99.69,9.8,5.79,85.26,59.06
10/03/2014,Huawei,NAM,NAM050,BCNA02,NAM0501,4,56,23,16.63,2278,0,0,2278,2,0.09,699,699,0,0,100,99.91,699,2,0.29,746,739,99.06,719,711,98.89,11.46,1.59,68.94,13.83
10/03/2014,Huawei,NAM,NAM050,BCNA02,NAM0502,2,32,10,5.842,1182,0,0,1182,8,0.68,371,371,0,0,100,99.32,371,1,0.27,512,510,99.61,605,604,99.83,8.3,7.61,142.02,91.78
10/03/2014,Huawei,NAM,NAM050,BCNA02,NAM0503,2,24,11,6.615,1406,0,0,1406,3,0.21,390,389,0,0,99.74,99.53,389,2,0.51,505,498,98.61,499,497,99.6,6.16,5.61,93.09,91.17
10/03/2014,Huawei,NAM,NAM051,BCNA02,NAM0511,4,56,23,16.63,1039,0,0,1039,0,0,331,331,0,0,100,100,331,2,0.6,330,328,99.39,338,337,99.7,6.03,0,36.25,0
10/03/2014,Huawei,NAM,NAM051,BCNA02,NAM0512,2,24,11,6.615,768,0,0,768,1,0.13,306,306,0,0,100,99.87,306,0,0,209,208,99.52,206,204,99.03,4.82,1.31,72.82,27.22
10/03/2014,Huawei,NAM,NAM051,BCNA02,NAM0513,2,24,11,6.615,807,0,0,807,0,0,324,324,0,0,100,100,324,2,0.62,329,327,99.39,346,344,99.42,5.45,5.24,82.43,96
10/03/2014,Huawei,NAM,NAM052,BCNA02,NAM0521,2,32,10,5.842,1442,0,0,1442,2,0.14,460,459,0,0,99.78,99.64,459,1,0.22,261,259,99.23,250,246,98.4,6.03,3.71,103.24,61.58
10/03/2014,Huawei,NAM,NAM052,BCNA02,NAM0522,2,24,11,6.615,728,0,0,728,0,0,257,256,0,0,99.61,99.61,256,1,0.39,113,113,100,97,94,96.91,1.69,0,25.55,0
10/03/2014,Huawei,NAM,NAM052,BCNA02,NAM0523,2,24,11,6.615,560,0,0,560,1,0.18,213,213,0,0,100,99.82,213,0,0,95,93,97.89,84,84,100,2.28,0,34.41,0.04
10/03/2014,Huawei,NAM,NAM053,BCNA02,NAM0531,2,24,11,6.615,778,0,0,778,2,0.26,256,256,0,0,100,99.74,256,0,0,155,154,99.35,159,159,100,2.88,0.11,43.48,3.72
10/03/2014,Huawei,NAM,NAM053,BCNA02,NAM0532,2,24,11,6.615,270,0,0,270,3,1.11,89,89,0,0,100,98.89,89,0,0,88,87,98.86,91,91,100,1.45,0,21.92,0
10/03/2014,Huawei,NAM,NAM053,BCNA02,NAM0533,2,32,10,5.842,1149,0,0,1149,2,0.17,217,217,0,0,100,99.83,217,0,0,453,450,99.34,418,416,99.52,3.13,0.22,53.66,7.08
10/03/2014,Huawei,NAM,NAM054,BCNA02,NAM0541,4,56,23,16.63,1739,0,0,1739,1,0.06,259,259,0,0,100,99.94,259,0,0,537,533,99.26,615,614,99.84,7.41,0.02,44.56,0.32
10/03/2014,Huawei,NAM,NAM054,BCNA02,NAM0542,2,24,11,6.615,609,0,0,609,0,0,85,84,0,0,98.82,98.82,84,1,1.19,246,244,99.19,276,273,98.91,2.35,0,35.51,0.13
10/03/2014,Huawei,NAM,NAM054,BCNA02,NAM0543,2,24,11,6.615,1218,0,0,1218,1,0.08,417,417,0,0,100,99.92,417,1,0.24,286,282,98.6,350,349,99.71,8.93,8.08,134.97,90.54
10/03/2014,Huawei,NAM,NAM055,BCNA02,NAM0551,2,24,11,6.615,1107,0,0,1107,6,0.54,359,356,0,0,99.16,98.63,356,1,0.28,391,390,99.74,400,393,98.25,7.32,6.51,110.69,88.86
10/03/2014,Huawei,NAM,NAM055,BCNA02,NAM0552,2,24,11,6.615,2135,0,0,2135,2,0.09,748,747,0,0,99.87,99.77,747,3,0.4,790,788,99.75,802,801,99.88,13.88,13.38,209.75,96.45
10/03/2014,Huawei,NAM,NAM055,BCNA02,NAM0553,2,24,11,6.615,2909,14,0.48,2895,13,0.45,404,402,0,0,99.5,99.06,402,1,0.25,506,505,99.8,528,524,99.24,7.67,6.92,115.9,90.27
10/03/2014,Huawei,NAM,NAM056,BCNA02,NAM0561,2,24,11,6.615,275,0,0,275,0,0,98,98,0,0,100,100,98,1,1.02,138,138,100,141,141,100,1.97,0,29.81,0.2
10/03/2014,Huawei,NAM,NAM056,BCNA02,NAM0562,4,24,27,20.15,3627,4,0.11,3623,6,0.17,1278,1276,0,0,99.84,99.68,1276,13,1.02,1354,1350,99.7,1320,1309,99.17,18.28,16.88,90.73,92.34
10/03/2014,Huawei,NAM,NAM056,BCNA02,NAM0563,3,40,17,11.49,1804,3,0.17,1801,9,0.5,741,738,0,0,99.6,99.1,738,7,0.95,552,551,99.82,572,572,100,10.7,9.86,93.12,92.13
10/03/2014,Huawei,NAM,NAM057,BCNA02,NAM0571,2,24,11,6.615,1908,0,0,1908,2,0.1,675,673,0,0,99.7,99.6,673,1,0.15,378,378,100,377,376,99.73,9.22,8.62,139.44,93.43
10/03/2014,Huawei,NAM,NAM057,BCNA02,NAM0572,3,40,17,11.49,4910,0,0,4911,8,0.16,956,956,0,0,100,99.84,956,1,0.1,952,950,99.79,949,933,98.31,17.36,16.4,151.05,94.5
10/03/2014,Huawei,NAM,NAM057,BCNA02,NAM0573,4,56,23,16.63,5113,0,0,5115,3,0.06,945,945,0,0,100,99.94,945,2,0.21,848,848,100,838,835,99.64,17.41,13.19,104.69,75.74
10/03/2014,Huawei,NAM,NAM058,BCNA02,NAM0581,2,24,11,6.615,1003,0,0,1003,0,0,357,357,0,0,100,100,357,1,0.28,308,306,99.35,345,344,99.71,5.38,5.08,81.27,94.48
10/03/2014,Huawei,NAM,NAM058,BCNA02,NAM0582,2,24,11,6.615,2061,0,0,2061,6,0.29,495,494,0,0,99.8,99.51,494,2,0.4,701,697,99.43,723,719,99.45,7.4,6.78,111.81,91.66
10/03/2014,Huawei,NAM,NAM058,BCNA02,NAM0583,4,64,22,15.76,2730,0,0,2730,6,0.22,734,734,0,0,100,99.78,734,2,0.27,1016,1013,99.7,998,995,99.7,12.28,6.15,77.89,50.11
10/03/2014,Huawei,NAM,NAM059,BCNA02,NAM0591,2,24,11,6.615,976,0,0,976,2,0.2,362,362,0,0,100,99.8,362,1,0.28,127,127,100,123,123,100,3.73,0.15,56.46,3.91
10/03/2014,Huawei,NAM,NAM059,BCNA02,NAM0592,2,24,11,6.615,395,0,0,395,1,0.25,142,141,0,0,99.3,99.04,141,0,0,102,101,99.02,99,99,100,1.26,0,19.05,0
10/03/2014,Huawei,NAM,NAM059,BCNA02,NAM0593,2,24,11,6.615,1132,0,0,1132,3,0.27,449,449,0,0,100,99.73,449,0,0,127,125,98.43,117,114,97.44,5.11,3.92,77.32,76.74
10/03/2014,Huawei,NAM,NAM060,BCNA02,NAM0601,4,56,23,16.63,2967,0,0,2967,0,0,1005,1004,0,0,99.9,99.9,1004,0,0,269,266,98.88,254,254,100,15.23,5.33,91.61,34.97
10/03/2014,Huawei,NAM,NAM060,BCNA02,NAM0602,2,24,11,6.615,1511,0,0,1511,1,0.07,482,482,0,0,100,99.93,482,0,0,100,97,97,99,98,98.99,6.76,6.16,102.24,91.05
10/03/2014,Huawei,NAM,NAM060,BCNA02,NAM0603,2,24,11,6.615,1098,0,0,1098,1,0.09,293,293,0,0,100,99.91,293,0,0,333,331,99.4,344,340,98.84,4.08,0.36,61.65,8.75
10/03/2014,Huawei,NAM,NAM061,BCNA02,NAM0611,2,32,10,5.842,366,0,0,366,1,0.27,88,88,0,0,100,99.73,88,0,0,146,146,100,149,146,97.99,1.86,0,31.8,0
10/03/2014,Huawei,NAM,NAM061,BCNA02,NAM0612,2,24,11,6.615,708,0,0,702,2,0.28,245,245,0,0,100,99.72,245,0,0,196,194,98.98,184,180,97.83,2.37,0.03,35.86,1.18
10/03/2014,Huawei,NAM,NAM061,BCNA02,NAM0613,2,24,11,6.615,90,0,0,90,0,0,22,22,0,0,100,100,22,0,0,42,42,100,50,49,98,0.51,0,7.71,0
10/03/2014,Huawei,NAM,NAM062,BCNA02,NAM0621,3,48,16,10.66,1997,0,0,1997,1,0.05,699,697,0,0,99.71,99.66,697,8,1.15,217,207,95.39,93,92,98.92,10.19,5.76,95.59,56.51
10/03/2014,Huawei,NAM,NAM062,BCNA02,NAM0622,2,32,10,5.842,2781,146,5.25,2634,2,0.08,199,199,0,0,100,99.92,199,4,2.01,162,158,97.53,170,162,95.29,1.89,0.05,32.42,2.69
10/03/2014,Huawei,NAM,NAM062,BCNA02,NAM0623,2,32,10,5.842,595,0,0,595,2,0.34,241,234,0,0,97.1,96.77,234,0,0,80,80,100,82,77,93.9,3.02,0.24,51.73,7.94
10/03/2014,Huawei,NAM,NAM063,BCNA02,NAM0631,2,32,10,5.842,809,0,0,809,4,0.49,280,280,0,0,100,99.51,280,0,0,786,783,99.62,826,821,99.39,4.85,4.62,83.04,95.32
10/03/2014,Huawei,NAM,NAM063,BCNA02,NAM0632,2,32,10,5.842,1197,0,0,1197,2,0.17,389,389,0,0,100,99.83,389,0,0,731,729,99.73,741,740,99.87,5.94,5.68,101.61,95.7
10/03/2014,Huawei,NAM,NAM063,BCNA02,NAM0633,4,64,22,15.76,848,0,0,849,5,0.59,364,364,0,0,100,99.41,364,1,0.27,487,485,99.59,498,498,100,6.82,0.04,43.29,0.51
10/03/2014,Huawei,NAM,NAM064,BCNA02,NAM0641,2,24,11,6.615,1592,0,0,1592,2,0.13,624,623,0,0,99.84,99.71,623,3,0.48,234,234,100,249,248,99.6,7.36,6.76,111.28,91.9
10/03/2014,Huawei,NAM,NAM064,BCNA02,NAM0642,2,24,11,6.615,741,0,0,741,4,0.54,251,251,0,0,100,99.46,251,2,0.8,191,189,98.95,163,163,100,2.54,0.03,38.43,1.1
10/03/2014,Huawei,NAM,NAM064,BCNA02,NAM0643,2,24,11,6.615,1606,0,0,1606,8,0.5,501,498,0,0,99.4,98.91,498,3,0.6,89,78,87.64,100,98,98,6.02,1.18,90.98,19.64
10/03/2014,Huawei,NAM,NAM066,BCNA02,NAM0660,2,24,12,6.615,1850,0,0,1850,0,0,565,563,0,0,99.65,99.65,563,5,0.89,265,259,97.74,210,210,100,9.28,9.25,140.27,99.7
10/03/2014,Huawei,NAM,NAM066,BCNA02,NAM0661,2,24,11,6.615,617,0,0,617,2,0.32,238,238,0,0,100,99.68,238,1,0.42,369,367,99.46,392,383,97.7,3.89,1.23,58.78,31.61
10/03/2014,Huawei,NAM,NAM066,BCNA02,NAM0662,2,24,11,6.615,803,0,0,803,2,0.25,193,193,0,0,100,99.75,193,0,0,92,92,100,81,81,100,2.23,0.01,33.68,0.27
10/03/2014,Huawei,NAM,NAM066,BCNA02,NAM0663,2,24,11,6.615,770,0,0,770,1,0.13,320,319,0,0,99.69,99.56,319,3,0.94,194,194,100,198,197,99.49,4.15,0.27,62.74,6.43
10/03/2014,Huawei,NAM,NAM067,BCNA02,NAM0670,2,24,12,6.615,314,0,0,314,3,0.96,106,106,0,0,100,99.04,106,2,1.89,47,47,100,53,52,98.11,0.91,0,13.82,0
10/03/2014,Huawei,NAM,NAM067,BCNA02,NAM0671,2,24,11,6.615,356,0,0,356,0,0,105,105,0,0,100,100,105,0,0,254,254,100,263,261,99.24,1.61,0,24.38,0.06
10/03/2014,Huawei,NAM,NAM067,BCNA02,NAM0672,2,24,11,6.615,537,0,0,537,2,0.37,181,181,0,0,100,99.63,181,1,0.55,92,90,97.83,89,88,98.88,2.26,0,34.12,0
10/03/2014,Huawei,NAM,NAM067,BCNA02,NAM0673,2,24,11,6.615,2243,0,0,2243,0,0,240,240,0,0,100,100,240,0,0,263,259,98.48,255,255,100,2.24,0.01,33.92,0.31
10/03/2014,Huawei,NAM,NAM068,BCNA02,NAM0681,2,24,11,6.615,1604,0,0,1604,2,0.12,543,543,0,0,100,99.88,543,0,0,154,154,100,147,146,99.32,6.34,5.58,95.9,87.97
10/03/2014,Huawei,NAM,NAM068,BCNA02,NAM0682,3,40,17,11.49,3418,0,0,3418,8,0.23,1280,1278,0,0,99.84,99.61,1278,0,0,448,448,100,457,457,100,16.81,15.72,146.3,93.51
10/03/2014,Huawei,NAM,NAM068,BCNA02,NAM0683,2,24,11,6.615,1453,0,0,1453,0,0,531,531,0,0,100,100,531,1,0.19,194,194,100,197,195,98.98,7.31,6.84,110.45,93.59
10/03/2014,Huawei,NAM,NAM078,BCNA02,NAM0781,2,24,11,6.615,1609,0,0,1609,0,0,612,612,0,0,100,100,612,0,0,250,250,100,279,279,100,7.95,3.88,120.14,48.84
10/03/2014,Huawei,NAM,NAM078,BCNA02,NAM0782,4,56,23,16.63,2468,0,0,2468,2,0.08,791,791,0,0,100,99.92,791,0,0,160,160,100,174,174,100,11.53,1.92,69.36,16.68
10/03/2014,Huawei,NAM,NAM078,BCNA02,NAM0783,4,56,23,16.63,2850,0,0,2850,3,0.11,781,781,0,0,100,99.89,781,3,0.38,308,304,98.7,336,334,99.4,11.21,1.43,67.39,12.77
10/03/2014,Huawei,NAM,NAM080,BCNA02,NAM0801,4,56,23,16.63,1913,0,0,1913,0,0,373,373,0,0,100,100,373,0,0,306,304,99.35,309,307,99.35,4.55,0,27.38,0
10/03/2014,Huawei,NAM,NAM080,BCNA02,NAM0802,4,56,23,16.63,2669,0,0,2669,1,0.04,814,814,0,0,100,99.96,814,1,0.12,181,180,99.45,199,193,96.98,11.68,1.38,70.23,11.78
10/03/2014,Huawei,NAM,NAM080,BCNA02,NAM0803,4,56,23,16.63,1860,0,0,1860,0,0,537,537,0,0,100,100,537,1,0.19,131,131,100,138,138,100,8.65,0.35,52,4.08
10/03/2014,Huawei,NAM,NAM085,BCNA02,NAM0850,2,24,12,6.615,903,0,0,903,1,0.11,368,366,0,0,99.46,99.35,366,0,0,74,74,100,74,74,100,3.89,0.19,58.79,4.94
10/03/2014,Huawei,NAM,NAM085,BCNA02,NAM0851,2,24,11,6.615,371,0,0,371,1,0.27,128,126,0,0,98.44,98.17,126,0,0,248,247,99.6,265,264,99.62,1.99,0,30.13,0
10/03/2014,Huawei,NAM,NAM085,BCNA02,NAM0852,2,24,11,6.615,901,0,0,901,0,0,399,399,0,0,100,100,399,0,0,275,273,99.27,276,263,95.29,4.94,0.7,74.71,14.25
10/03/2014,Huawei,NAM,NAM085,BCNA02,NAM0853,2,24,11,6.615,674,0,0,674,0,0,287,287,0,0,100,100,287,1,0.35,149,125,83.89,132,129,97.73,3.11,0.03,47.07,1.03
10/03/2014,Huawei,NAM,NAM095,BCNA02,NAM0950,4,56,24,16.63,5032,0,0,5032,5,0.1,2004,2001,0,0,99.85,99.75,2001,4,0.2,362,361,99.72,397,397,100,29.3,28.92,176.19,98.7
10/03/2014,Huawei,NAM,NAM095,BCNA02,NAM0951,4,64,22,15.76,1790,0,0,1790,2,0.11,538,537,0,0,99.81,99.7,537,0,0,422,422,100,390,389,99.74,7,0.03,44.42,0.36
10/03/2014,Huawei,NAM,NAM095,BCNA02,NAM0952,4,56,23,16.63,2300,0,0,2300,1,0.04,804,800,0,0,99.5,99.46,800,1,0.12,472,472,100,465,464,99.78,10.79,1.01,64.89,9.32
10/03/2014,Huawei,NAM,NAM095,BCNA02,NAM0953,4,56,23,16.63,2869,0,0,2869,3,0.1,982,981,0,0,99.9,99.79,981,4,0.41,427,426,99.77,428,428,100,18.41,16.09,110.7,87.4
10/03/2014,Huawei,NAM,NAM098,BCNA02,NAM0981,2,24,11,6.615,1042,0,0,1042,1,0.1,349,349,0,0,100,99.9,349,1,0.29,190,190,100,184,183,99.46,4.4,0.42,66.5,9.48
10/03/2014,Huawei,NAM,NAM098,BCNA02,NAM0982,2,24,11,6.615,842,0,0,842,0,0,202,202,0,0,100,100,202,1,0.5,214,213,99.53,223,223,100,2.5,0.02,37.81,0.72
10/03/2014,Huawei,NAM,NAM098,BCNA02,NAM0983,2,24,11,6.615,1410,0,0,1410,3,0.21,278,278,0,0,100,99.79,278,1,0.36,116,114,98.28,134,134,100,4.12,3.94,62.27,95.61
10/03/2014,Huawei,NAM,NAM100,BCNA02,NAM1001,2,24,11,6.615,1873,0,0,1873,0,0,711,710,0,0,99.86,99.86,710,0,0,232,225,96.98,218,217,99.54,10.36,10.14,156.55,97.87
10/03/2014,Huawei,NAM,NAM100,BCNA02,NAM1002,4,56,23,16.63,3601,0,0,3601,1,0.03,1491,1491,0,0,100,99.97,1491,2,0.13,592,591,99.83,577,576,99.83,19.41,19.16,116.7,98.71
10/03/2014,Huawei,NAM,NAM100,BCNA02,NAM1003,2,24,11,6.615,1203,0,0,1203,1,0.08,429,426,0,0,99.3,99.22,426,2,0.47,278,274,98.56,279,277,99.28,6.02,5.28,91.07,87.68
10/03/2014,Huawei,NAM,NAM101,BCNA02,NAM1011,4,56,23,16.63,1346,0,0,1346,1,0.07,444,444,0,0,100,99.93,444,1,0.23,483,480,99.38,503,501,99.6,7.74,0.09,46.54,1.21
10/03/2014,Huawei,NAM,NAM101,BCNA02,NAM1012,2,24,11,6.615,1120,0,0,1120,0,0,398,398,0,0,100,100,398,0,0,247,245,99.19,250,247,98.8,5.73,2.64,86.65,46.11
10/03/2014,Huawei,NAM,NAM101,BCNA02,NAM1013,2,24,11,6.615,1086,0,0,1086,0,0,421,421,0,0,100,100,421,0,0,282,272,96.45,298,295,98.99,6.5,1.78,98.25,27.37
10/03/2014,Huawei,NAM,NAM102,BCNA02,NAM1021,2,24,11,6.615,832,0,0,832,1,0.12,112,112,0,0,100,99.88,112,0,0,97,96,98.97,82,82,100,1.46,0,22.01,0
10/03/2014,Huawei,NAM,NAM102,BCNA02,NAM1022,2,24,11,6.615,379,0,0,379,2,0.53,77,76,0,0,98.7,98.18,76,1,1.32,68,66,97.06,62,61,98.39,0.95,0,14.35,0
10/03/2014,Huawei,NAM,NAM102,BCNA02,NAM1023,2,24,11,6.615,2242,0,0,2221,2,0.09,440,423,0,0,96.14,96.05,423,2,0.47,118,114,96.61,117,111,94.87,5.41,3.99,81.75,73.82
10/03/2014,Huawei,NAM,NAM103,BCNA02,NAM1031,4,56,23,16.63,4374,0,0,4374,0,0,1922,1916,0,0,99.69,99.69,1916,0,0,897,897,100,840,836,99.52,26.47,26.29,159.18,99.32
10/03/2014,Huawei,NAM,NAM103,BCNA02,NAM1032,4,56,23,16.63,1448,0,0,1448,1,0.07,568,567,0,0,99.82,99.76,567,0,0,157,157,100,159,159,100,5.86,0,35.24,0
10/03/2014,Huawei,NAM,NAM103,BCNA02,NAM1033,4,56,23,16.63,2318,0,0,2317,4,0.17,956,952,0,0,99.58,99.41,952,2,0.21,815,807,99.02,853,853,100,12.4,6.26,74.54,50.54
10/03/2014,Huawei,NAM,NAM104,BCNA02,NAM1041,2,24,11,6.615,1112,0,0,1112,2,0.18,317,317,0,0,100,99.82,317,1,0.32,282,281,99.65,288,287,99.65,3.66,0.3,55.28,8.12
