Date,Vendor,Pro,Site,BSC,Cell,TRX,SDCCH,TCH,Trafic offer,SD Attempt,SD Cong,SCR,SD Suc,SD Drop,SDR,TCH Attempt,TCH Succ,TCH Cong,TCR,TASR,CSSR,Call Suc,Call Drop,CDR,HO Attempt,HO Suc,HOSR,HI Attempt,HI Suc,HISR,Erlang peak,Erlang HR,TU (non HR),% Traffic HR,Erl/TRx,TU 80%,TU 100%,No TRX site,CSSR fail,HO fail,HI fail,DL LLC Data Volume (MB),UL LLC Data Volume (MB),DL TBF Congestion Rate (DTCR),UL TBF Congestion Rate (UTCR)
10/2/2014 17:30,ZTE,NIA,NIA194,BCNA05,NIA1941,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,NIA,NIA194,BCNA05,NIA1942,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,NIA,NIA194,BCNA05,NIA1943,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,NIA,NIA195,BCNA05,NIA1951,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,NIA,NIA195,BCNA05,NIA1952,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,NIA,NIA195,BCNA05,NIA1953,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/3/2014 12:30,ZTE,SOF,SOF001,BCMP04,SOF0011,2,32,10,5.084,865,0,0,857,0,0,216,216,0,0,46.3,100,100,0,0,68,68,100,73,73,100,3.6783,2.3433,72.35,63.70607,1.83915,32.01305483,27.90819423,7,0,0,0,656.484,131.1342,0,0
10/3/2014 11:30,ZTE,SOF,SOF001,BCMP04,SOF0012,3,48,16,9.828,536,0,0,534,0,0,172,172,0,0,58.14,100,100,0,0,52,52,100,52,52,100,2.7239,1.1725,27.72,43.0449,0.907966667,13.51811414,11.47871892,7,0,0,0,174.6379,35.7153,0,0
10/3/2014 11:30,ZTE,SOF,SOF001,BCMP04,SOF0013,2,32,10,5.084,1385,0,0,1367,0,0,483,483,0,0,20.7,100,100,0,0,121,121,100,116,114,98.28,7.8097,7.8081,153.61,99.97952,3.90485,67.96953873,59.25417299,7,0,0,2,503.7106,138.0842,0,0
10/3/2014 12:30,ZTE,SOF,SOF002,BCMP04,SOF0021,6,88,35,26.44,1630,0,0,1628,0,0,752,752,0,0,13.3,100,100,0,0,49,49,100,54,52,96.3,13.0733,9.9978,49.45,76.47495,2.178883333,24.91101372,22.10941992,9,0,0,2,875.9,167.7085,0,0
10/3/2014 10:30,ZTE,SOF,SOF002,BCMP04,SOF0022,3,48,16,9.828,278,0,0,251,0,0,115,115,0,0,86.96,100,100,0,0,58,57,98.28,49,48,97.96,1.6683,0,16.97,0,0.5561,8.279404467,7.03034134,9,0,1,1,3.8169,0.9287,0,0
10/3/2014 7:30,ZTE,SOF,SOF003,BCMP04,SOF0031,2,32,10,5.084,1310,0,0,1291,0,0,372,372,0,0,26.88,100,100,0,0,84,84,100,102,98,96.08,5.6639,5.3844,111.41,95.06524,2.83195,49.29416884,42.97344461,8,0,0,4,576.1605,137.5467,0,0
10/3/2014 4:30,ZTE,SOF,SOF003,BCMP04,SOF0032,2,32,10,5.084,1554,0,0,1540,0,0,399,398,0,0,25,99.75,99.75,0,0,73,73,100,101,101,100,6.1703,6.1467,121.37,99.61752,3.08515,53.70147955,46.81562974,8,1,0,0,627.8971,191.7079,0,0
10/3/2014 12:30,ZTE,SOF,SOF003,BCMP04,SOF0033,4,64,22,14.9,1208,0,0,1194,0,0,503,503,0,0,19.88,100,100,2,0.4,74,73,98.65,88,87,98.86,9.9528,7.2514,66.8,72.85789,2.4882,33.08776596,28.69896194,8,0,1,1,135.01,25.6218,0,0
10/3/2014 11:30,ZTE,SOF,SOF004,BCMP04,SOF0041,4,40,25,17.51,2638,0,0,2381,0,0,890,876,0,0,11.06,98.43,98.43,15,1.71,255,255,100,230,200,86.96,11.7925,5.1683,67.35,43.82701,2.948125,33.11569784,29.29085941,12,14,0,30,7.4832,1.0652,0,0
10/3/2014 11:30,ZTE,SOF,SOF004,BCMP04,SOF0042,6,96,34,25.53,2984,0,0,2822,0,0,1132,1126,0,0,8.79,99.47,99.47,3,0.27,214,212,99.07,230,222,96.52,19.0461,13.2781,74.6,69.71558,3.17435,37.64795414,33.27992312,12,6,2,8,31.8767,5.9312,0,0
10/3/2014 11:30,ZTE,SOF,SOF004,BCMP04,SOF0043,2,24,12,6.615,796,0,0,754,0,0,301,301,0,0,33.22,100,100,1,0.33,71,47,66.2,68,68,100,3.6811,1.5408,55.65,41.85706,1.84055,26.21866097,22.13529765,12,0,24,0,9.5084,1.0777,0,0
10/3/2014 12:30,ZTE,SOF,SOF004B,BCMP04,SOF0047,2,24,12,6.615,239,0,0,217,0,0,85,85,0,0,117.65,100,100,5,5.88,60,29,48.33,52,52,100,2.7656,0.2378,41.81,8.598496,1.3828,19.6980057,16.63018641,6,0,31,0,73.4407,36.4209,0,0
10/3/2014 9:30,ZTE,SOF,SOF004B,BCMP04,SOF0048,2,24,12,6.615,213,0,0,202,0,0,79,79,0,0,126.58,100,100,1,1.27,17,10,58.82,13,13,100,1.4733,0,22.27,0,0.73665,10.49358974,8.859290439,6,0,7,0,175.6745,23.0106,0,0
10/3/2014 11:30,ZTE,SOF,SOF004B,BCMP04,SOF0049,2,24,12,6.615,168,0,0,160,0,0,65,65,0,0,153.85,100,100,1,1.54,45,18,40,27,26,96.3,0.9367,0,14.16,0,0.46835,6.671652422,5.632591702,6,0,27,1,0.8407,0.196,0,0
10/2/2014 17:30,ZTE,SOF,SOF005,BCMP04,SOF0051,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF005,BCMP04,SOF0052,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF005,BCMP04,SOF0053,2,0,10,5.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/3/2014 12:30,ZTE,SOF,SOF006,BCMP04,SOF0061,3,48,16,9.828,1383,0,0,1362,0,0,431,431,0,0,23.2,100,100,1,0.23,86,85,98.84,78,78,100,7.6239,4.9361,77.57,64.74508,2.5413,37.83573201,32.12768647,11,0,1,0,205.769,38.7356,0,0
10/3/2014 12:30,ZTE,SOF,SOF006,BCMP04,SOF0062,4,48,24,16.63,1777,0,0,1744,0,0,567,567,0,0,17.64,100,100,1,0.18,138,138,100,154,153,99.35,10.5925,2.5042,63.7,23.64126,2.648125,31.37588863,27.59182079,11,0,0,1,384.7523,93.2148,0,0
10/3/2014 14:30,ZTE,SOF,SOF006,BCMP04,SOF0063,4,48,24,16.63,489,0,0,485,0,0,91,91,0,0,109.89,100,100,1,1.1,75,75,100,79,79,100,3.8808,0,23.34,0,0.9702,11.49526066,10.10888252,11,0,0,0,205.8662,36.6634,0,0
10/3/2014 11:30,ZTE,SOF,SOF007,BCMP04,SOF0071,3,48,16,9.828,1008,0,0,1002,0,0,322,322,0,0,31.06,100,100,0,0,101,101,100,100,100,100,5.4819,0.8056,55.78,14.69563,1.8273,27.20545906,23.1011378,8,0,0,0,281.8814,73.5441,0,0
10/3/2014 12:30,ZTE,SOF,SOF007,BCMP04,SOF0072,3,48,16,9.828,2203,0,0,2190,0,0,754,753,0,0,13.25,99.87,99.87,2,0.27,141,140,99.29,140,139,99.29,14.3444,14.3364,145.95,99.94423,4.781466667,71.18808933,60.44837758,8,1,1,1,561.2838,116.5163,0,0
10/3/2014 7:30,ZTE,SOF,SOF007,BCMP04,SOF0073,2,32,10,5.084,1411,0,0,1391,0,0,519,517,0,0,19.19,99.61,99.61,0,0,117,117,100,116,112,96.55,7.2858,7.1636,143.31,98.32276,3.6429,63.40992167,55.27921093,8,2,0,4,478.0884,74.3781,0,0
10/3/2014 2:30,ZTE,SOF,SOF008,BCMP04,SOF0081,2,32,10,5.084,409,0,0,404,0,0,125,125,0,0,80,100,100,0,0,24,24,100,27,27,100,2.6878,0.4686,52.87,17.43433,1.3439,23.39251523,20.39301973,6,0,0,0,209.4071,40.5105,0,0
10/3/2014 11:30,ZTE,SOF,SOF008,BCMP04,SOF0082,2,32,10,5.084,639,0,0,574,0,0,176,176,0,0,56.82,100,100,2,1.14,39,39,100,36,33,91.67,2.4303,0.4978,47.8,20.48307,1.21515,21.15143603,18.43930197,6,0,0,3,279.2303,60.0273,0,0
10/3/2014 12:30,ZTE,SOF,SOF008,BCMP04,SOF0083,2,32,10,5.084,851,0,0,825,0,0,209,209,0,0,47.85,100,100,0,0,69,69,100,70,69,98.57,4.1256,2.6478,81.15,64.17976,2.0628,35.90600522,31.30197269,6,0,0,1,466.351,113.9241,0,0
10/3/2014 12:30,ZTE,SOF,SOF009,BCMP04,SOF0091,2,32,10,5.084,435,0,0,428,0,0,179,179,0,0,55.87,100,100,8,4.47,48,47,97.92,53,43,81.13,3.0031,1.4003,59.07,46.62849,1.50155,26.13664056,22.78528073,6,0,1,10,364.2742,75.0432,0,0
10/3/2014 11:30,ZTE,SOF,SOF009,BCMP04,SOF0092,2,32,10,5.084,910,0,0,894,0,0,290,290,0,0,34.48,100,100,5,1.72,52,50,96.15,41,40,97.56,4.4139,1.1775,86.82,26.67709,2.20695,38.4151436,33.48937785,6,0,2,1,51.8042,12.9304,0,0
10/3/2014 12:30,ZTE,SOF,SOF009,BCMP04,SOF0093,2,32,10,5.084,644,0,0,639,0,0,189,188,0,0,52.63,99.47,99.47,0,0,96,47,48.96,66,57,86.36,3.5869,2.1303,70.55,59.39112,1.79345,31.2175805,27.21471927,6,1,49,9,358.5406,78.9604,0,0
10/3/2014 13:30,ZTE,SOF,SOF010,BCMP04,SOF0101,4,64,22,14.9,720,0,0,718,0,0,209,209,0,0,47.85,100,100,0,0,41,41,100,57,55,96.49,4.1494,2.3872,27.85,57.53121,1.03735,13.79454787,11.96482122,8,0,0,2,245.9053,78.3288,0,0
10/3/2014 12:30,ZTE,SOF,SOF010,BCMP04,SOF0102,2,32,10,5.084,2225,0,0,1961,0,0,556,554,0,0,17.92,99.64,99.64,0,0,75,73,97.33,70,69,98.57,9.4231,9.2206,185.35,97.85102,4.71155,82.01131419,71.49544765,8,2,2,1,199.0834,68.6015,0,0
10/3/2014 13:30,ZTE,SOF,SOF010,BCMP04,SOF0103,2,32,10,5.084,859,0,0,842,0,0,235,235,0,0,42.55,100,100,2,0.85,87,87,100,97,97,100,5.3697,4.0225,105.62,74.91108,2.68485,46.73368146,40.74127466,8,0,0,0,531.9323,111.8748,0,0
10/3/2014 11:30,ZTE,SOF,SOF011,BCMP04,SOF0111,2,32,10,5.084,649,0,0,631,0,0,262,261,0,0,38.02,99.62,99.62,1,0.38,90,90,100,84,84,100,3.8453,3.8289,75.64,99.57351,1.92265,33.4664926,29.17526555,6,1,0,0,201.5237,57.2854,0,0
10/3/2014 11:30,ZTE,SOF,SOF011,BCMP04,SOF0112,2,32,10,5.084,206,0,0,186,0,0,50,50,0,0,200,100,100,0,0,15,15,100,22,19,86.36,0.5522,0.0669,10.86,12.11518,0.2761,4.80591819,4.189681335,6,0,0,3,10.4744,3.4023,0,0
10/3/2014 14:30,ZTE,SOF,SOF011,BCMP04,SOF0113,2,32,10,5.084,198,0,0,198,0,0,61,61,0,0,163.93,100,100,0,0,45,45,100,49,49,100,2.3089,1.5033,45.42,65.10892,1.15445,20.0948651,17.51820941,6,0,0,0,218.0219,50.6785,0,0
10/3/2014 12:30,ZTE,SOF,SOF012,BCMP04,SOF0121,2,32,10,5.084,392,0,0,388,0,0,123,123,0,0,81.3,100,100,2,1.63,48,22,45.83,29,22,75.86,1.7892,0.7858,35.19,43.91907,0.8946,15.57180157,13.57511381,6,0,26,7,77.8485,15.4032,0,0
10/3/2014 12:30,ZTE,SOF,SOF012,BCMP04,SOF0122,2,32,10,5.084,677,0,0,658,0,0,136,136,0,0,73.53,100,100,0,0,75,74,98.67,83,71,85.54,3.6631,1.9872,72.05,54.24913,1.83155,31.88076588,27.79286798,6,0,1,12,172.9728,21.7036,0,0
10/3/2014 10:30,ZTE,SOF,SOF012,BCMP04,SOF0123,2,32,10,5.084,587,0,0,585,0,0,195,195,0,0,51.28,100,100,1,0.51,36,35,97.22,45,44,97.78,2.1986,0.2433,43.25,11.06613,1.0993,19.13489991,16.68133536,6,0,1,1,332.7757,50.733,0,0
10/3/2014 11:30,ZTE,SOF,SOF013,BCMP04,SOF0131,2,32,10,5.084,613,0,0,597,0,0,165,165,0,0,60.61,100,100,0,0,69,69,100,70,70,100,2.8211,1.5128,55.49,53.62447,1.41055,24.55265448,21.40440061,6,0,0,0,202.1387,28.7099,0,0
10/3/2014 11:30,ZTE,SOF,SOF013,BCMP04,SOF0132,2,32,10,5.084,1332,0,0,1314,0,0,247,245,0,0,40.16,99.19,99.19,1,0.41,35,34,97.14,40,40,100,4.0119,2.7256,78.91,67.93789,2.00595,34.91644909,30.43930197,6,2,1,0,473.6305,111.9155,0,0
10/3/2014 13:30,ZTE,SOF,SOF013,BCMP04,SOF0133,2,32,10,5.084,1105,0,0,1085,0,0,190,189,0,0,52.35,99.47,99.47,1,0.53,63,62,98.41,70,70,100,4.0778,1.2711,80.21,31.17122,2.0389,35.4899913,30.93930197,6,1,1,0,78.4831,11.4093,0,0
10/2/2014 17:30,ZTE,SOF,SOF014,BCMP04,SOF0141,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF014,BCMP04,SOF0142,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/2/2014 17:30,ZTE,SOF,SOF014,BCMP04,SOF0143,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10/3/2014 13:30,ZTE,SOF,SOF015,BCMP04,SOF0151,4,48,24,16.63,2541,0,0,2502,0,0,833,833,0,0,12,100,100,0,0,177,177,100,188,188,100,13.8158,10.5997,83.08,76.72158,3.45395,40.9235782,35.98801771,12,0,0,0,462.8258,79.3702,0,0
10/3/2014 13:30,ZTE,SOF,SOF015,BCMP04,SOF0152,4,48,24,16.63,2132,0,0,2110,0,0,644,644,0,0,15.53,100,100,1,0.16,160,160,100,182,181,99.45,14.6161,6.8675,87.89,46.98586,3.654025,43.29413507,38.07267518,12,0,0,1,261.6452,35.5134,0,0
10/3/2014 12:30,ZTE,SOF,SOF015,BCMP04,SOF0153,4,64,22,14.9,1566,0,0,1564,0,0,580,580,0,0,17.24,100,100,0,0,145,144,99.31,139,139,100,8.8292,1.1375,59.26,12.88339,2.2073,29.35239362,25.45905421,12,0,1,0,185.4368,32.6984,0,0
10/3/2014 12:30,ZTE,SOF,SOF016,BCMP04,SOF0161,2,32,10,5.084,900,0,0,894,1,0.11,253,253,0,0,39.53,99.89,100,0,0,64,64,100,76,73,96.05,4.3217,1.2614,85.01,29.18759,2.16085,37.6127067,32.78983308,6,1,0,3,402.9767,41.4866,0,0
10/3/2014 12:30,ZTE,SOF,SOF016,BCMP04,SOF0162,2,32,10,5.084,1981,0,0,1768,0,0,411,409,0,0,24.21,99.51,99.51,1,0.24,144,140,97.22,134,131,97.76,7.1289,7.1264,140.22,99.96493,3.56445,62.04438642,54.08877086,6,2,4,3,253.1342,55.488,0,0
10/3/2014 13:30,ZTE,SOF,SOF016,BCMP04,SOF0163,2,32,10,5.084,757,0,0,756,0,0,148,148,0,0,67.57,100,100,1,0.68,57,56,98.25,63,62,98.41,4.8031,4.7153,94.47,98.17201,2.40155,41.8024369,36.44233687,6,0,1,1,160.0288,42.2891,0,0
10/3/2014 7:30,ZTE,SOF,SOF017,BCMP04,SOF0171,2,32,10,5.084,1676,0,0,1667,0,0,582,582,0,0,17.18,100,100,0,0,131,131,100,136,134,98.53,8.0436,7.7233,158.21,96.01795,4.0218,70.00522193,61.02883156,6,0,0,2,584.8516,134.2626,0,0
10/3/2014 3:30,ZTE,SOF,SOF017,BCMP04,SOF0172,2,32,10,5.084,420,0,0,386,0,0,143,143,0,0,69.93,100,100,0,0,43,41,95.35,39,37,94.87,1.915,0.7428,37.67,38.78851,0.9575,16.66666667,14.52959029,6,0,2,2,507.8252,183.2277,0,0
10/3/2014 9:30,ZTE,SOF,SOF017,BCMP04,SOF0173,2,32,10,5.084,379,0,0,379,0,0,106,106,0,0,94.34,100,100,0,0,28,28,100,26,26,100,2.1056,1.1997,41.42,56.97663,1.0528,18.32550044,15.97572079,6,0,0,0,211.3435,40.1683,0,0
10/3/2014 13:30,ZTE,SOF,SOF018,BCMP04,SOF0181,2,32,10,5.084,1312,0,0,1293,0,0,331,330,0,0,30.12,99.7,99.7,0,0,82,81,98.78,107,106,99.07,6.2811,6.2781,123.55,99.95224,3.14055,54.66579634,47.65629742,6,1,1,1,715.8559,203.6393,0,0
10/3/2014 13:30,ZTE,SOF,SOF018,BCMP04,SOF0182,2,32,10,5.084,621,0,0,614,0,0,127,127,0,0,78.74,100,100,0,0,61,59,96.72,53,48,90.57,2.9914,2.1794,58.84,72.85551,1.4957,26.03481288,22.69650986,6,0,2,5,387.0965,60.8901,0,0
10/3/2014 11:30,ZTE,SOF,SOF018,BCMP04,SOF0183,2,32,10,5.084,862,0,0,845,0,0,206,206,0,0,48.54,100,100,1,0.49,62,61,98.39,44,44,100,3.8636,2.7125,76,70.20654,1.9318,33.62576153,29.31411229,6,0,1,0,501.4758,67.7217,0,0
10/3/2014 13:30,ZTE,SOF,SOF019,BCMP04,SOF0191,2,32,10,5.084,581,0,0,577,0,0,147,147,0,0,68.03,100,100,0,0,66,66,100,64,63,98.44,4.055,3.1,79.76,76.44883,2.0275,35.29155788,30.76631259,6,0,0,1,37.3015,9.8201,0,0
10/3/2014 12:30,ZTE,SOF,SOF019,BCMP04,SOF0192,2,32,10,5.084,1269,0,0,1078,0,0,267,259,0,0,36.33,97,97,0,0,108,106,98.15,150,120,80,4.91,4.6164,96.58,94.02036,2.455,42.73281114,37.25341426,6,8,2,30,463.1083,122.4909,0,0
10/3/2014 13:30,ZTE,SOF,SOF019,BCMP04,SOF0193,2,32,10,5.084,1029,0,0,1018,0,0,319,319,0,0,31.35,100,100,0,0,109,109,100,112,111,99.11,7.0008,6.9911,137.7,99.86144,3.5004,60.92950392,53.1168437,6,0,0,1,451.5991,96.6936,0,0
10/3/2014 11:30,ZTE,SOF,SOF020,BCMP04,SOF0201,2,32,10,5.084,578,0,0,543,0,0,230,230,0,0,43.48,100,100,0,0,113,112,99.12,106,91,85.85,2.2806,0.0853,44.86,3.740244,1.1403,19.84856397,17.30349014,9,0,1,15,4.8033,0.7178,0,0
10/3/2014 12:30,ZTE,SOF,SOF020,BCMP04,SOF0202,3,48,16,9.828,421,0,0,387,0,0,134,134,0,0,74.63,100,100,0,0,70,70,100,65,63,96.92,2.2089,1.3356,22.48,60.46449,0.7363,10.96228288,9.308470291,9,0,0,2,832.3978,201.5578,0,0
10/3/2014 12:30,ZTE,SOF,SOF020,BCMP04,SOF0203,4,56,23,15.76,1647,0,0,1632,0,0,600,600,0,0,16.67,100,100,0,0,60,60,100,70,70,100,8.1169,0.6,51.5,7.391984,2.029225,25.42888471,22.21981933,9,0,0,0,339.3313,52.581,0,0
10/3/2014 12:30,ZTE,SOF,SOF021,BCMP04,SOF0211,2,32,10,5.084,598,0,0,593,0,0,176,176,0,0,56.82,100,100,1,0.57,63,60,95.24,62,61,98.39,3.4608,1.4256,68.07,41.19279,1.7304,30.12010444,26.25796662,6,0,3,1,772.6052,116.2448,0,0
10/3/2014 11:30,ZTE,SOF,SOF021,BCMP04,SOF0212,2,32,10,5.084,630,0,0,616,0,0,194,194,0,0,51.55,100,100,0,0,58,57,98.28,60,57,95,3.2381,1.9433,63.69,60.01359,1.61905,28.1818973,24.56828528,6,0,1,3,587.906,107.4943,0,0
10/3/2014 11:30,ZTE,SOF,SOF021,BCMP04,SOF0213,2,32,10,5.084,583,0,0,572,0,0,152,152,0,0,65.79,100,100,0,0,40,40,100,36,36,100,2.4769,1.4728,48.72,59.46142,1.23845,21.55700609,18.79286798,6,0,0,0,332.6159,64.7467,0,0
10/3/2014 12:30,ZTE,SOF,SOF022,BCMP04,SOF0221,3,48,16,9.828,1586,0,0,1566,0,0,505,504,0,0,19.76,99.8,99.8,0,0,196,195,99.49,193,192,99.48,8.5947,8.5783,87.45,99.80919,2.8649,42.65359801,36.21871049,8,1,1,1,375.1182,81.316,0,0
10/3/2014 13:30,ZTE,SOF,SOF022,BCMP04,SOF0222,2,32,10,5.084,1302,0,0,1282,0,0,411,410,0,0,24.27,99.76,99.76,0,0,147,147,100,138,138,100,8.6178,8.6178,169.51,100,4.3089,75.00261097,65.38543247,8,1,0,0,909.6462,191.4143,0,0
10/3/2014 11:30,ZTE,SOF,SOF022,BCMP04,SOF0223,3,48,16,9.828,848,0,0,842,0,0,268,268,0,0,37.31,100,100,0,0,133,133,100,130,129,99.23,4.5242,2.6436,46.03,58.43243,1.508066667,22.45260546,19.06531816,8,0,0,1,309.711,72.8988,0,0
10/3/2014 11:30,ZTE,SOF,SOF023,BCMP04,SOF0231,2,32,10,5.084,1554,0,0,1535,0,0,544,544,0,0,18.38,100,100,2,0.37,113,113,100,107,105,98.13,8.6906,8.5744,170.94,98.66292,4.3453,75.6362054,65.93778452,7,0,0,2,770.0529,196.347,0,0
10/3/2014 12:30,ZTE,SOF,SOF023,BCMP04,SOF0232,2,32,10,5.084,1177,0,0,1167,0,0,325,325,0,0,30.77,100,100,2,0.62,104,101,97.12,98,98,100,6.8594,6.8436,134.92,99.76966,3.4297,59.69886858,52.04400607,7,0,3,0,1154.9884,345.2606,0,0
10/3/2014 13:30,ZTE,SOF,SOF023,BCMP04,SOF0233,3,48,16,9.828,1170,0,0,1008,0,0,256,256,0,0,39.06,100,100,1,0.39,73,70,95.89,74,70,94.59,6.1564,3.5094,62.64,57.00409,2.052133333,30.5528536,25.94353139,7,0,3,4,259.6614,73.0869,0,0
10/3/2014 13:30,ZTE,SOF,SOF024,BCMP04,SOF0241,3,48,16,9.828,1808,0,0,1777,0,0,542,541,0,0,18.42,99.82,99.82,0,0,236,225,95.34,169,169,100,9.8564,9.7978,100.29,99.40546,3.285466667,48.91513648,41.53560893,10,1,11,0,599.1289,123.604,0,0
10/3/2014 13:30,ZTE,SOF,SOF024,BCMP04,SOF0242,4,48,24,16.63,1654,0,0,1617,0,0,503,503,0,0,19.88,100,100,2,0.4,181,179,98.9,179,173,96.65,10.4456,7.6989,62.81,73.70472,2.6114,30.94075829,27.20916905,10,0,2,6,362.1335,82.0063,0,0
10/3/2014 12:30,ZTE,SOF,SOF024,BCMP04,SOF0243,3,48,16,9.828,857,0,0,856,0,0,255,255,0,0,39.22,100,100,0,0,80,79,98.75,69,69,100,4.1581,1.3436,42.31,32.31284,1.386033333,20.63573201,17.5225453,10,0,1,0,1019.649,205.0526,0,0
10/3/2014 13:30,ZTE,SOF,SOF025,BCMP04,SOF0251,4,48,24,16.63,1410,0,0,1354,0,0,440,440,0,0,22.73,100,100,1,0.23,115,113,98.26,132,132,100,8.275,5.9492,49.76,71.89366,2.06875,24.51125592,21.55509247,8,0,2,0,397.4785,86.0899,0,0
10/3/2014 12:30,ZTE,SOF,SOF025,BCMP04,SOF0252,2,32,10,5.084,1352,0,0,1340,0,0,454,454,0,0,22.03,100,100,0,0,94,94,100,105,105,100,7.8503,7.8503,154.41,100,3.92515,68.32288947,59.56221548,8,0,0,0,423.5465,123.9942,0,0
10/3/2014 12:30,ZTE,SOF,SOF025,BCMP04,SOF0253,2,32,10,5.084,1445,0,0,1348,0,0,414,414,0,0,24.15,100,100,0,0,115,114,99.13,127,126,99.21,7.2111,7.1844,141.84,99.62974,3.60555,62.75979112,54.7124431,8,0,1,1,828.2842,253.8288,0,0
10/3/2014 11:30,ZTE,SOF,SOF026,BCMP04,SOF0261,3,48,16,9.828,1444,0,0,1436,0,0,620,618,0,0,16.08,99.68,99.68,1,0.16,75,74,98.67,95,95,100,9.0428,7.0506,92.01,77.96922,3.014266667,44.87741935,38.10703751,9,2,1,0,533.7239,113.9063,0,0
10/3/2014 12:30,ZTE,SOF,SOF026,BCMP04,SOF0262,2,32,10,5.084,416,0,0,413,0,0,113,113,0,0,88.5,100,100,0,0,34,34,100,36,36,100,2.2058,1.2822,43.39,58.12857,1.1029,19.1975631,16.73596358,9,0,0,0,115.5042,28.1023,0,0
10/3/2014 13:30,ZTE,SOF,SOF026,BCMP04,SOF0263,4,48,24,16.63,574,0,0,570,0,0,192,192,0,0,52.08,100,100,0,0,50,50,100,41,41,100,3.0317,0,18.23,0,0.757925,8.980154028,7.897108622,9,0,0,0,215.3211,60.7102,0,0
10/3/2014 12:30,ZTE,SOF,SOF027,BCMP04,SOF0271,2,32,10,5.084,506,0,0,490,0,0,164,164,0,0,60.98,100,100,1,0.61,111,108,97.3,98,95,96.94,2.6086,0.2469,51.31,9.464848,1.3043,22.70322019,19.79210926,4,0,3,3,54.93,13.9149,0,0
10/3/2014 4:30,ZTE,SOF,SOF027,BCMP04,SOF0272,2,32,10,5.084,167,0,0,157,0,0,44,44,0,0,227.27,100,100,0,0,14,14,100,8,8,100,0.4197,0.0972,8.26,23.1594,0.20985,3.652741514,3.184370258,4,0,0,0,26.2387,8.7807,0,0
10/3/2014 12:30,ZTE,SOF,SOF028,BCMP04,SOF0281,2,32,10,5.084,2600,0,0,2519,0,0,340,336,0,0,29.06,98.82,98.82,0,0,135,135,100,133,133,100,6.5964,6.5964,129.75,100,3.2982,57.40992167,50.04855842,6,4,0,0,839.4208,160.5785,0,0
10/3/2014 12:30,ZTE,SOF,SOF028,BCMP04,SOF0282,2,32,10,5.084,874,0,0,830,0,0,280,280,0,0,35.71,100,100,0,0,120,120,100,132,132,100,5.4644,4.0772,107.48,74.61387,2.7322,47.55787641,41.45978756,6,0,0,0,68.3755,12.5785,0,0
10/3/2014 13:30,ZTE,SOF,SOF028,BCMP04,SOF0283,2,32,10,5.084,1015,0,0,1000,0,0,284,284,0,0,35.21,100,100,1,0.35,70,67,95.71,71,69,97.18,4.6714,3.2492,91.88,69.55517,2.3357,40.6562228,35.4430956,6,0,3,2,353.5721,53.6357,0,0
10/3/2014 11:30,ZTE,SOF,SOF029,BCMP04,SOF0291,2,32,10,5.084,91,0,0,84,0,0,47,47,0,0,212.77,100,100,0,0,37,36,97.3,35,32,91.43,0.4708,0.0156,9.26,3.313509,0.2354,4.097476066,3.572078907,6,0,1,3,5.1854,0.8199,0,0
